timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
88602339,14.774588,14.874826,11.6932,10.802862,0.0,41.469227,0.6316586,1.0975736,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
89102422,14.559815,14.870404,12.5736,10.95009,0.0,42.99911,0.63008827,1.0973697,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
89602601,14.855127,14.833096,11.098,11.238387,0.0,44.579388,0.6284789,1.0998142,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
90102336,15.168338,14.859052,9.5976,10.925225,0.0,46.09129,0.62686884,1.0983636,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
90602346,14.515071,14.867494,9.3991995,10.563158,0.0,47.508377,0.62536204,1.0981135,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
91112552,15.07885,14.886996,9.151199,9.903441,0.0,48.864426,0.62383306,1.0971819,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
91612671,14.640354,14.904267,9.771199,9.787494,0.0,50.21324,0.62241495,1.0961237,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
92114215,14.67615,14.898772,12.995199,10.230373,0.0,51.653812,0.6210327,1.0961409,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
92622332,14.83723,14.866711,11.408,10.628328,0.0,53.232826,0.6195247,1.0975214,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
93123068,14.890923,14.874044,9.2876,10.35397,0.0,54.655582,0.6180999,1.0971669,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
93622333,15.141492,14.900784,10.5152,10.013986,0.0,56.013435,0.6167396,1.0954876,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
94122363,14.622457,14.882447,13.4911995,10.133918,0.0,57.41923,0.6154003,1.0967726,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
94623051,14.926719,14.895978,10.416,10.118982,0.0,58.84495,0.6140377,1.0959698,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
95122334,14.855127,14.909349,9.1636,9.844391,0.0,60.206596,0.61271185,1.095488,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
95622332,14.649304,14.88235,11.284,10.28715,0.0,61.665558,0.6113439,1.0972675,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
96122441,15.177287,14.881724,9.585199,9.988563,0.0,63.04334,0.6099909,1.0976297,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
96622337,14.91777,14.9058075,9.2132,9.694624,0.0,64.366196,0.6086716,1.0961957,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
97122332,15.168338,14.913689,10.416,9.4799795,0.0,65.65127,0.60740507,1.0958412,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
97632596,14.747741,14.906382,10.2548,9.552077,0.0,67.013954,0.60609823,1.0963751,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
98132342,15.141492,14.932349,9.8084,9.619628,0.0,68.35291,0.6048787,1.0946205,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
98642613,15.034105,14.92467,10.1928,9.432372,0.0,69.687744,0.6036596,1.0954766,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
99142341,14.881974,14.913904,10.750799,9.695731,0.0,71.06021,0.60243404,1.0958685,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
99642540,14.59561,14.893161,12.486799,10.342376,0.0,72.53566,0.6011848,1.0968117,nan,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
